3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01	3.25E+01
3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01	3.50E+01
3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01	3.75E+01
4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01	4.00E+01
4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01	4.25E+01
4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01	4.50E+01
4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01	4.75E+01
5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01	5.00E+01
5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01	5.25E+01
5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01	5.50E+01
5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01	5.75E+01
6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01	6.00E+01
6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01	6.25E+01
6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01	6.50E+01
6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01	6.75E+01
7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01	7.00E+01
7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01	7.25E+01
7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01	7.50E+01
7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01	7.75E+01
8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01	8.00E+01
8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01	8.25E+01
8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01	8.50E+01
8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01	8.75E+01
9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01	9.00E+01
